ID,COORDS_X,COORDS_Y,AGE,ROOMS,HOUSESIZE,LOTSIZE,INQUALITY,PARKING,DISTAMEN,DISTCBD,PROXAMEN,DFLOOD100,TRPRICE,YEAR,ASKPRICE,AGE2,HOUSESIZE2,LOTSIZE2,LN_DISTCBD,LN_DISTAMEN
1384332,174800,319414,41,4,131,165,4,0,1377,2144,2362,0,173253,1997,135226,1681,17161,27225,7.6704288,7.2276626
648602,179444,319713,48,8,125,287,4,1,2431,3509,1308,0,339533,2002,265000,2304,15625,82369,8.1630859,7.7960582
665905,177786,315099,29,1,90,104,4,0,534,3199,3206,0,203720,2002,159000,841,8100,10816,8.0705938,6.280396
1791640,175697,316161,85,4,136,577,4,1,1043,1947,2696,0,188977,1993,147479,7225,18496,332929,7.5740452,6.9498563
902800,176400,316642,95,7,159,136,1,0,390,1337,3350,0,220998,2000,172436,9025,25281,18496,7.1981835,5.9661469
391879,173986,317426,55,6,100,139,4,0,2702,2470,1038,0,224322,2003,175000,3025,10000,19321,7.8119736,7.9017477
380524,178101,319711,34,4,100,130,4,0,1108,2432,2632,0,189109,2003,147500,1156,10000,16900,7.7964692,7.0103121
409050,178758,316150,35,5,107,161,3,1,1548,2989,2192,0,226931,2003,177000,1225,11449,25921,8.0026941,7.3447189
813605,179027,317252,65,5,103,142,2,0,1960,2732,1779,0,185666,2001,144756,4225,10609,20164,7.9127893,7.5806999
458884,179375,318683,24,1,85,235,4,1,2449,3063,1291,0,237364,2003,185000,576,7225,55225,8.0271502,7.8034348
597634,177967,318323,79,4,95,142,2,0,1109,1611,2631,0,166158,2002,129500,6241,9025,20164,7.3846102,7.0112138
730827,173296,316917,39,5,174,104,4,1,3477,3274,263,0,209068,2001,162907,1521,30276,10816,8.0937681,8.1539249
644787,174368,319516,22,4,100,241,4,1,1746,2543,1994,0,213040,2002,166000,484,10000,58081,7.8410997,7.4650826
750757,175698,317448,70,9,145,221,2,1,1019,875,2721,0,305801,2001,238235,4900,21025,48841,6.7742238,6.9265771
1701973,175599,317863,53,8,136,327,2,0,1043,803,2697,0,224268,1994,174705,2809,18496,106929,6.6883545,6.9498563
708672,175056,318905,84,1,130,149,4,0,1406,1627,2334,0,233013,2002,181500,7056,16900,22201,7.3944931,7.2485042
1599118,175742,318016,53,4,132,82,4,0,890,652,2849,0,139235,1995,108453,2809,17424,6724,6.4800444,6.7912216
418468,174026,317112,55,7,136,237,4,1,2722,2521,1018,0,332571,2003,259000,3025,18496,56169,7.8324108,7.909122
178819,174368,319516,53,1,105,105,4,0,1746,2543,1994,0,217011,2004,169000,2809,11025,11025,7.8410997,7.4650826
722919,173946,317023,47,5,180,285,4,1,2821,2627,919,0,290199,2001,225983,2209,32400,81225,7.8735976,7.9448466
1132545,174257,316315,33,4,165,320,4,1,2482,2708,1258,0,399199,1999,310839,1089,27225,102400,7.9039655,7.8168201
410136,177584,322896,46,1,160,242,2,1,894,5059,2846,1,215193,2003,167500,2116,25600,58564,8.528924,6.7957058
863808,177394,319665,53,4,130,138,4,0,400,1961,3339,0,230287,2001,179243,2809,16900,19044,7.5812097,5.9914646
431376,176267,319546,28,5,75,100,2,0,93,1572,3647,0,173459,2003,135000,784,5625,10000,7.3601041,4.5325994
694864,178585,317767,85,1,150,218,1,0,1667,2202,2073,0,332875,2002,259000,7225,22500,47524,7.6971211,7.4187808
493206,178187,318402,32,5,101,164,4,1,1307,1843,2433,0,221714,2003,172500,1024,10201,26896,7.5191498,7.1754899
364287,174012,315806,43,1,183,158,4,1,2759,3224,980,0,266057,2003,207000,1849,33489,24964,8.0783777,7.9226236
765586,177572,316060,28,5,156,443,4,1,456,2252,3284,0,436859,2001,339881,784,24336,196249,7.719574,6.1224928
384592,179144,317342,62,5,168,228,4,1,2090,2823,1649,0,267361,2003,208000,3844,28224,51984,7.9455552,7.6449194
885486,176116,321071,51,4,187,311,4,1,311,3105,3429,1,227498,2000,176974,2601,34969,96721,8.0407686,5.7397928
669113,174083,316766,47,6,140,132,4,0,2696,2609,1044,0,241683,2002,188000,2209,19600,17424,7.8667221,7.8995247
711664,179070,318880,23,5,150,266,4,1,2114,2824,1625,0,372820,2002,290000,529,22500,70756,7.9459095,7.6563373
536389,177680,316363,32,8,110,115,4,1,451,2065,3289,0,253768,2002,197394,1024,12100,13225,7.6328855,6.1114674
542285,174352,319273,48,5,156,239,4,1,1844,2417,1896,0,250745,2002,195000,2304,24336,57121,7.7902822,7.5196924
494235,178758,316150,53,1,140,256,2,1,1548,2989,2192,0,276490,2003,215000,2809,19600,65536,8.0026941,7.3447189
367816,177775,316340,32,1,147,115,4,1,548,2143,3192,0,231496,2003,180000,1024,21609,13225,7.6699619,6.3062754
541545,178797,315853,38,5,124,162,4,0,1652,3209,2087,0,203720,2002,158369,1444,15376,26244,8.0737143,7.4097419
494197,178907,318049,19,4,160,282,5,1,2068,2514,1672,0,427778,2003,332500,361,25600,79524,7.8296304,7.6343374
712399,174978,319518,100,5,169,450,4,0,1172,2091,2568,0,271476,2001,211008,10000,28561,202500,7.6453977,7.0664668
1425036,175068,318528,62,8,172,580,2,1,1557,1435,2183,0,213101,1997,165630,3844,29584,336400,7.2689199,7.3505163
476590,175020,317923,90,1,150,259,4,0,1615,1375,2125,0,383435,2003,298000,8100,22500,67081,7.2262092,7.3870902
642691,174101,315823,40,1,160,249,5,1,2669,3147,1071,0,416903,2002,324000,1600,25600,62001,8.0542049,7.8894591
1202881,179031,319771,46,4,162,311,4,1,2015,3189,1725,0,244698,1998,190134,2116,26244,96721,8.0674629,7.6083746
673754,174070,318821,50,1,150,237,4,1,2302,2471,1438,0,231681,2002,180000,2500,22500,56169,7.8123784,7.7415338
655469,177310,319325,100,3,132,316,4,0,315,1629,3425,0,250988,2002,195000,10000,17424,99856,7.3957214,5.7525725
627669,178585,317767,90,6,172,216,4,0,1667,2202,2073,0,347522,2002,270000,8100,29584,46656,7.6971211,7.4187808
1114316,179071,317189,55,4,125,97,4,0,1995,2792,1744,0,172321,1999,133865,3025,15625,9409,7.9345136,7.5983992
872799,174373,318680,55,1,328,1235,4,1,2106,2139,1634,0,496148,2001,385259,3025,107584,1525225,7.6680937,7.6525459
1063461,175020,318635,85,5,136,216,2,1,1601,1522,2139,0,216234,1999,167899,7225,18496,46656,7.3277807,7.3783836
106543,177345,319404,100,1,137,178,2,0,339,1714,3401,0,126214,2004,98000,10000,18769,31684,7.4465852,5.8260002
186583,178819,317417,53,1,100,138,4,0,1785,2490,1954,0,291065,2004,226000,2809,10000,19044,7.8200378,7.4871736
106147,179243,316940,53,7,129,114,1,0,2081,3033,1658,0,179018,2004,139000,2809,16641,12996,8.0173073,7.640604
191679,174368,319516,22,1,90,241,4,1,1746,2543,1994,0,191897,2004,149000,484,8100,58081,7.8410997,7.4650826
93244,178511,315291,40,4,130,168,4,1,1278,3422,2461,0,230534,2004,179000,1600,16900,28224,8.1379805,7.1530519
188392,176354,316705,100,6,125,226,4,0,451,1274,3289,0,512584,2004,398000,10000,15625,51076,7.1499166,6.1114674
217670,175820,318048,100,6,95,117,4,0,813,578,2927,0,256292,2004,199000,10000,9025,13689,6.3595738,6.7007313
135402,174464,317426,55,5,100,279,5,1,2231,2007,1509,0,320687,2004,249000,3025,10000,77841,7.6043963,7.7102051
68825,175002,318153,93,10,200,505,4,0,1634,1402,2105,0,373491,2004,290000,8649,40000,255025,7.2456551,7.3987861
332953,177425,316115,32,1,135,149,4,0,312,2130,3427,0,231822,2004,180000,1024,18225,22201,7.6638775,5.7430034
197496,176120,316642,53,1,160,157,4,0,663,1364,3077,0,444326,2004,345000,2809,25600,24649,7.2181768,6.4967752
109408,176602,316649,100,7,175,291,1,0,197,1346,3542,0,354173,2004,275000,10000,30625,84681,7.2048926,5.2832036
242927,178105,319276,33,5,86,115,2,0,1108,2148,2631,0,157768,2004,122500,1089,7396,13225,7.6722922,7.0103121
67747,179593,319053,23,1,100,132,4,0,2613,3375,1127,0,224095,2004,174000,529,10000,17424,8.1241503,7.8682542
767202,178188,317837,65,6,102,116,2,0,1323,1800,2417,0,184105,2001,142941,4225,10404,13456,7.495542,7.1876574
801051,173118,316896,40,4,153,161,4,0,3655,3450,85,0,230912,2001,179243,1600,23409,25921,8.1461296,8.2038517
545155,174368,319516,22,4,117,241,4,1,1746,2543,1994,0,207546,2002,161092,484,13689,58081,7.8410997,7.4650826
583753,173963,315845,42,4,137,159,4,1,2802,3234,938,0,262830,2002,204000,1764,18769,25281,8.0814753,7.9380889
538297,179652,319267,41,5,158,177,4,0,2649,3504,1090,0,262831,2002,204000,1681,24964,31329,8.1616602,7.8819375
977720,173290,316832,40,7,150,142,4,0,3491,3308,248,0,227498,2000,176521,1600,22500,20164,8.1040993,8.1579437
607353,174978,319518,81,10,165,287,3,1,1172,2091,2568,0,322223,2002,250000,6561,27225,82369,7.6453977,7.0664668
916049,175751,317339,65,4,200,278,4,0,999,907,2740,0,497246,2000,385713,4225,40000,77284,6.8101425,6.906755
875321,174858,320069,97,4,129,272,2,1,1060,2593,2679,0,187225,2001,145210,9409,16641,73984,7.8605709,6.9660244
790300,174368,319516,22,4,100,80,4,1,1746,2543,1994,0,210629,2001,163361,484,10000,6400,7.8410997,7.4650826
677340,174462,317361,56,4,100,129,2,0,2244,2028,1496,0,203720,2002,158000,3136,10000,16641,7.6148052,7.7160153
558658,177729,315531,38,6,115,180,4,0,564,2788,3176,0,216004,2002,167500,1444,13225,32400,7.9330797,6.3350544
702169,178188,317837,70,4,85,127,4,0,1323,1800,2417,0,206383,2002,160000,4900,7225,16129,7.495542,7.1876574
972404,176341,321073,100,9,140,370,5,0,509,3095,3231,1,250247,2000,193991,10000,19600,136900,8.0375433,6.2324481
1294278,178989,315171,42,1,138,200,4,1,1733,3824,2006,0,277364,2005,215000,1764,19044,40000,8.249052,7.4576092
855939,174826,316787,47,5,150,248,4,1,1962,1969,1777,0,330765,2001,256386,2209,22500,61504,7.5852809,7.5817199
642719,177666,315716,31,5,110,236,4,1,575,2596,3165,0,332875,2002,258000,961,12100,55696,7.8617272,6.3543701
400828,178723,316321,33,5,131,301,4,1,1494,2859,2246,0,303227,2003,235000,1089,17161,90601,7.9582272,7.3092122
655841,177383,319492,53,4,115,200,4,1,374,1808,3365,0,256789,2002,199000,2809,13225,40000,7.4999766,5.9242558
873399,179298,319302,100,5,175,142,4,1,2294,3192,1446,0,283999,2001,220083,10000,30625,20164,8.0684032,7.7380524
1325247,175176,317910,53,1,245,245,4,1,1460,1219,2280,0,406547,2005,315000,2809,60025,60025,7.1057863,7.2861919
1396218,178482,317466,53,5,136,163,4,1,1471,2151,2268,0,204439,1997,158369,2809,18496,26569,7.6736879,7.2936978
566184,179386,319254,45,4,130,225,4,0,2385,3253,1354,0,231108,2002,179000,2025,16900,50625,8.0873327,7.7769542
636137,176373,319513,27,4,94,121,4,0,70,1534,3670,0,213040,2002,165000,729,8836,14641,7.3356338,4.2484951
648969,178909,315287,42,4,143,127,4,0,1671,3684,2069,0,213040,2002,165000,1764,20449,16129,8.2117548,7.4211774
331782,179593,319053,23,5,100,127,4,0,2613,3375,1127,0,235686,2004,182500,529,10000,16129,8.1241503,7.8682542
664789,177729,314849,24,4,140,305,4,1,455,3403,3284,0,386801,2002,299500,576,19600,93025,8.1324129,6.1202974
1489769,177508,315247,90,4,140,352,1,0,289,2950,3450,0,145063,1996,112311,8100,19600,123904,7.9895606,5.6664267
1019609,178545,316596,72,7,150,268,4,1,1327,2558,2412,0,292498,2000,226436,5184,22500,71824,7.846981,7.1906762
1234008,175020,318635,100,6,136,231,4,0,1601,1522,2139,0,251496,1998,194672,10000,18496,53361,7.3277807,7.3783836
808710,173311,317207,20,4,138,205,4,1,3404,3177,336,0,290199,2001,224621,400,19044,42025,8.063693,8.1327066
778632,173836,317022,52,5,147,219,4,0,2928,2730,812,0,290199,2001,224621,2704,21609,47961,7.9120569,7.9820747
597133,178780,314938,45,4,128,119,4,0,1501,3865,2239,0,196396,2002,152000,2025,16384,14161,8.259717,7.3138866
395218,173443,317311,24,1,84,84,4,0,3256,3025,483,0,208672,2003,161500,576,7056,7056,8.0146666,8.0882549
593673,178548,317268,85,1,152,241,2,0,1490,2269,2249,0,219698,2002,170000,7225,23104,58081,7.7270947,7.3065314
801305,175415,317126,98,6,110,186,3,0,1377,1298,2363,0,243392,2001,188319,9604,12100,34596,7.1685801,7.2276626
619098,178861,317736,64,1,130,344,4,0,1916,2479,1824,0,394247,2002,305000,4096,16900,118336,7.8156104,7.5579948
632377,178233,317785,60,4,120,216,4,1,1344,1850,2396,0,179753,2002,139000,3600,14400,46656,7.5229411,7.2034054
747682,176460,319276,25,4,103,110,4,0,224,1299,3515,1,187225,2001,144756,625,10609,12100,7.1693501,5.4116459
860979,174104,316534,46,7,140,157,4,0,2650,2707,1090,0,246513,2001,190588,2116,19600,24649,7.9035964,7.8823147
645843,176591,316329,100,4,108,96,2,0,156,1662,3584,0,226355,2002,175000,10000,11664,9216,7.4157772,5.0498562
536821,174368,317532,56,5,150,393,5,1,2308,2074,1432,0,392737,2002,303579,3136,22500,154449,7.6372342,7.7441368
972417,174649,319472,53,7,135,242,4,1,1493,2296,2246,0,272998,2000,211008,2809,18225,58564,7.7389235,7.3085427
717689,173399,316899,40,6,110,160,4,1,3382,3183,358,0,228415,2001,176521,1600,12100,25600,8.0655794,8.1262226
3017207,178892,316540,53,4,143,989,4,0,1666,2883,2074,0,451008,2006,348500,2809,20449,978121,7.9665866,7.4181809
1069626,176204,316679,100,5,250,141,4,0,589,1313,3150,0,287756,1999,222352,10000,62500,19881,7.1800699,6.3784261
800085,178607,316883,53,6,165,438,4,0,1456,2470,2284,0,249633,2001,192857,2809,27225,191844,7.8119736,7.2834482
551356,179593,319292,42,6,175,293,4,0,2589,3458,1151,0,317209,2002,245041,1764,30625,85849,8.1484461,7.8590269
643289,178284,317921,65,4,120,113,4,0,1440,1891,2300,0,181262,2002,140000,4225,14400,12769,7.5448608,7.2723985
1479521,173852,317415,55,5,155,230,4,1,2836,2603,904,0,187521,1996,144756,3025,24025,52900,7.8644199,7.95015
642690,173399,316899,39,1,115,154,3,1,3382,3183,358,0,217035,2002,167500,1521,13225,23716,8.0655794,8.1262226
789309,177775,316340,32,5,110,114,4,1,548,2143,3192,0,234032,2001,180605,1024,12100,12996,7.6699619,6.3062754
538914,173673,319290,28,4,90,115,4,0,2477,3020,1263,0,194399,2002,150000,784,8100,13225,8.0130119,7.8148036
991767,173071,316905,40,7,196,257,4,1,3699,3492,41,0,287623,2000,221899,1600,38416,66049,8.1582298,8.2158175
848583,177901,319338,53,3,148,231,1,0,899,2030,2841,0,179424,2001,138403,2809,21904,53361,7.6157908,6.8012829
593744,177657,318686,33,5,132,115,4,0,733,1448,3006,0,199392,2002,153750,1089,17424,13225,7.2779384,6.5971456
697343,178841,315710,44,1,125,132,4,0,1683,3337,2057,0,199725,2002,154000,1936,15625,17424,8.1128273,7.4283333
573598,179378,318752,23,1,102,122,4,0,2439,3083,1300,0,229599,2002,177000,529,10404,14884,8.033658,7.7993436
676447,174590,316438,44,1,240,481,4,1,2157,2372,1583,0,579868,2002,447000,1936,57600,231361,7.7714887,7.6764736
625036,177783,314966,30,6,120,138,4,0,514,3318,3225,0,206383,2002,159000,900,14400,19044,8.1071177,6.2422233
609085,178554,318207,29,4,83,118,4,0,1707,2173,2033,0,181750,2002,140000,841,6889,13924,7.6838641,7.4424925
816973,175957,316633,65,8,150,225,2,1,821,1415,2918,0,368209,2001,283613,4225,22500,50625,7.2548847,6.7105231
686183,179138,318756,88,7,125,1680,2,0,2203,2852,1536,0,396121,2002,305000,7744,15625,2822400,7.9557757,7.6975756
612169,179564,316693,48,4,130,311,5,1,2350,3421,1389,0,292264,2002,225000,2304,16900,96721,8.1376886,7.7621708
591874,178756,316076,35,5,146,241,4,0,1558,3033,2182,0,214372,2002,165000,1225,21316,58081,8.0173073,7.3511581
1410032,175032,318142,100,5,136,247,2,0,1604,1371,2136,0,197508,1997,152016,10000,18496,61009,7.2232957,7.3802557
596975,178839,318050,20,5,181,224,5,1,2001,2447,1738,0,376815,2002,290000,400,32761,50176,7.802618,7.6014023
832504,175686,317623,26,4,112,71,4,0,993,792,2746,0,352608,2001,271361,676,12544,5041,6.6745615,6.9007306
760381,178554,318207,28,4,100,113,4,0,1707,2173,2033,0,182233,2001,140218,784,10000,12769,7.6838641,7.4424925
1438648,178967,315668,44,5,151,93,4,0,1795,3459,1944,0,138603,1997,106638,1936,22801,8649,8.148735,7.4927602
1140391,174030,316979,55,6,156,285,4,1,2751,2566,989,0,286092,1999,220083,3025,24336,81225,7.8501034,7.9197197
782702,177705,315099,29,5,90,144,4,0,453,3164,3287,0,205947,2001,158369,841,8100,20736,8.0595922,6.1158919
553274,175267,318105,60,4,160,160,4,0,1367,1133,2372,0,279615,2002,215000,3600,25600,25600,7.0326242,7.2203736
421269,178824,315593,44,1,145,203,4,1,1640,3406,2100,0,237364,2003,182500,1936,21025,41209,8.1332941,7.4024515
832956,177516,316276,31,4,128,75,4,1,304,2039,3436,0,234967,2001,180605,961,16384,5625,7.6202149,5.7170277
1129271,176355,316574,53,4,103,241,2,0,419,1405,3320,0,262806,1999,201932,2809,10609,58081,7.2477927,6.0378709
759544,178512,318070,30,5,110,177,4,0,1678,2120,2062,0,175992,2001,135226,900,12100,31329,7.6591716,7.4253578
665977,176051,321321,45,4,120,181,4,1,374,3360,3366,1,233013,2002,179000,2025,14400,32761,8.1196966,5.9242558
670393,175731,316638,59,1,161,154,4,0,1045,1495,2694,0,292930,2002,225000,3481,25921,23716,7.3098817,6.9517722
733366,175362,316690,60,5,174,525,4,1,1418,1651,2322,0,499267,2001,383444,3600,30276,275625,7.4091363,7.2570028
1002913,178918,316984,100,3,70,116,2,0,1783,2713,1957,0,162499,2000,124790,10000,4900,13456,7.9058104,7.4860525
574975,176466,321006,48,6,118,349,4,1,592,3028,3147,1,293041,2002,225000,2304,13924,121801,8.0156574,6.3835068
550577,178224,317889,69,5,115,151,4,0,1377,1833,2362,0,203919,2002,156554,4761,13225,22801,7.5137091,7.2276626
642811,173352,316758,39,4,120,120,4,1,3422,3277,318,0,179753,2002,138000,1521,14400,14400,8.0946836,8.1379805
636124,175957,316633,68,1,163,158,4,0,821,1415,2918,0,366163,2002,281000,4624,26569,24964,7.2548847,6.7105231
693924,178762,315130,41,5,105,135,4,0,1503,3705,2237,0,218366,2002,167500,1681,11025,18225,8.2174387,7.3152184
561737,178878,314928,38,1,108,138,4,0,1593,3934,2147,0,218366,2002,167445,1444,11664,19044,8.2774124,7.3733745
1005298,178302,318312,29,5,90,124,4,0,1438,1937,2302,0,198248,2000,152016,841,8100,15376,7.5688958,7.2710085
783010,173273,316669,39,5,126,144,4,1,3491,3384,249,0,205947,2001,157916,1521,15876,20736,8.1268139,8.1579437
495136,178630,317793,84,1,200,170,2,0,1718,2244,2022,0,293445,2003,225000,7056,40000,28900,7.7160153,7.448916
441496,178781,317009,35,5,135,129,4,1,1663,2577,2077,0,221714,2003,170000,1225,18225,16641,7.8543811,7.4163785
455558,175108,319159,81,4,131,113,4,0,1232,1745,2508,0,189109,2003,145000,6561,17161,12769,7.46451,7.116394
450715,174029,317477,55,5,144,218,2,1,2651,2417,1088,0,228235,2003,175000,3025,20736,47524,7.7902822,7.8826923
531583,175464,316911,84,7,137,119,4,0,1363,1416,2376,0,416040,2003,319000,7056,18769,14161,7.2555914,7.2174435
360914,175176,317910,96,1,165,245,1,0,1460,1219,2280,0,292141,2003,224000,9216,27225,60025,7.1057863,7.2861919
523622,177859,315047,29,4,115,181,4,1,597,3278,3143,0,246494,2003,189000,841,13225,32761,8.0949888,6.3919172
514753,177850,315036,53,1,100,144,4,0,586,3283,3153,0,233452,2003,179000,2809,10000,20736,8.0965128,6.3733196
352983,178839,318050,20,4,140,180,4,1,2001,2447,1738,0,361916,2003,277500,400,19600,32400,7.802618,7.6014023
610458,175797,316559,61,5,168,288,4,1,969,1540,2770,0,382141,2002,293000,3721,28224,82944,7.3395376,6.8762646
785114,174091,316554,45,6,140,233,4,1,2665,2708,1075,0,287079,2001,220083,2025,19600,54289,7.9039655,7.8879595
751569,178284,318373,32,5,150,159,4,1,1407,1931,2332,0,218429,2001,167445,1024,22500,25281,7.5657935,7.2492151
821373,174368,319516,22,5,100,241,5,1,1746,2543,1994,0,218429,2001,167445,484,10000,58081,7.8410997,7.4650826
645042,179754,319142,58,4,135,506,4,1,2762,3556,978,0,322223,2002,247000,3364,18225,256036,8.1763916,7.9237103
667824,179138,318756,83,8,137,256,3,0,2203,2852,1536,0,259643,2002,199000,6889,18769,65536,7.9557757,7.6975756
715527,179489,317635,28,8,250,721,4,1,2487,3114,1252,0,577278,2001,442436,784,62500,519841,8.043663,7.8188324
716617,174817,318277,48,4,114,270,4,1,1825,1604,1915,0,230912,2001,176974,2304,12996,72900,7.3802557,7.509335
820553,179646,318919,23,5,145,241,4,1,2680,3386,1059,0,337005,2001,258201,529,21025,58081,8.1274042,7.8935719
1456882,178284,317921,65,4,124,210,4,0,1440,1891,2300,0,143647,1996,110042,4225,15376,44100,7.5448608,7.2723985
625016,179465,318786,24,4,115,239,4,1,2519,3176,1221,0,332875,2002,255000,576,13225,57121,8.0633774,7.8316174
1300070,176400,316642,100,1,162,136,4,0,390,1337,3350,0,424278,2005,325000,10000,26244,18496,7.1981835,5.9661469
761021,177631,317397,100,9,132,185,2,0,644,1367,3096,0,234032,2001,179243,10000,17424,34225,7.2203736,6.4676986
778661,179564,316693,48,5,146,307,4,1,2350,3421,1389,0,293320,2001,224621,2304,21316,94249,8.1376886,7.7621708
743630,179070,318880,24,7,150,529,5,1,2114,2824,1625,0,471183,2001,360755,576,22500,279841,7.9459095,7.6563373
1017944,174255,316235,46,5,200,417,4,1,2482,2759,1257,0,471247,2000,360755,2116,40000,173889,7.9226236,7.8168201
768828,177859,315047,29,4,76,182,4,1,597,3278,3143,0,224670,2001,171983,841,5776,33124,8.0949888,6.3919172
821339,173311,317207,20,6,150,291,5,1,3404,3177,336,0,343246,2001,262739,400,22500,84681,8.063693,8.1327066
212235,175565,317844,53,1,190,214,4,0,1079,839,2661,0,450765,2004,345000,2809,36100,45796,6.7322106,6.9837899
805614,177538,315986,34,5,120,268,4,1,440,2298,3300,0,277717,2001,212369,1156,14400,71824,7.7397943,6.0867748
605306,179138,318756,60,4,111,335,4,0,2203,2852,1536,0,222361,2002,170000,3600,12321,112225,7.9557757,7.6975756
748092,177728,315488,38,4,113,140,4,0,553,2826,3186,0,218429,2001,166991,1444,12769,19600,7.9466176,6.3153582
